airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope
goe242-il,xf-goe242-il-200000,200000.0,0.012490000000000005,0.899,17.0,17.0,1.8326,12.0,0.10400014806980432
goe242-il,xf-goe242-il-200000-n5,200000.0,0.012490000000000005,0.899,17.0,17.0,1.7503,10.5,0.09879579611588395
goe242-il,xf-goe242-il-50000,50000.0,0.012490000000000005,0.899,17.0,17.0,0.6902,5.25,0.06095905673274089
goe242-il,xf-goe242-il-50000-n5,50000.0,0.012490000000000005,0.899,17.0,17.0,1.3036,10.25,0.07303063185991114
goe242-il,xf-goe242-il-500000,500000.0,0.012490000000000005,0.899,17.0,17.0,1.8521,10.5,0.10396493240259681
goe242-il,xf-goe242-il-500000-n5,500000.0,0.012490000000000005,0.899,17.0,17.0,1.7794,9.25,0.09815261766261242
goe243-il,xf-goe243-il-100000,100000.0,0.003,1.0,17.0,17.0,1.8462,13.0,0.10755663670015868
goe243-il,xf-goe243-il-100000-n5,100000.0,0.003,1.0,17.0,17.0,1.6588,10.25,0.08819765203595983
goe243-il,xf-goe243-il-1000000,1000000.0,0.003,1.0,17.0,17.0,1.9907,16.25,0.09290984664198837
goe243-il,xf-goe243-il-1000000-n5,1000000.0,0.003,1.0,17.0,17.0,1.9992,18.0,0.0888436805922792
goe243-il,xf-goe243-il-200000,200000.0,0.003,1.0,17.0,17.0,1.985,18.0,0.09348483216531116
goe243-il,xf-goe243-il-200000-n5,200000.0,0.003,1.0,17.0,17.0,1.7638,14.75,0.08771775780010577
goe243-il,xf-goe243-il-50000,50000.0,0.003,1.0,17.0,17.0,0.8211,8.5,0.0681320118116207
goe243-il,xf-goe243-il-50000-n5,50000.0,0.003,1.0,17.0,17.0,1.2669,12.25,0.07548524269590139
goe243-il,xf-goe243-il-500000,500000.0,0.003,1.0,17.0,17.0,1.9599,17.5,0.09242746511958222
goe243-il,xf-goe243-il-500000-n5,500000.0,0.003,1.0,17.0,17.0,1.8596,15.5,0.08653958686709269
goe244-il,xf-goe244-il-100000,100000.0,0.01769,0.899,17.0,17.0,1.8452,8.25,0.1262565778590246
goe244-il,xf-goe244-il-100000-n5,100000.0,0.01769,0.899,17.0,17.0,1.8679,11.75,0.09395873861039933
goe244-il,xf-goe244-il-1000000,1000000.0,0.01769,0.899,17.0,17.0,2.184,13.5,0.08948484399788476
goe244-il,xf-goe244-il-1000000-n5,1000000.0,0.01769,0.899,17.0,17.0,2.0673,11.5,0.09045635113696454
goe244-il,xf-goe244-il-200000,200000.0,0.01769,0.899,17.0,17.0,2.1446,14.0,0.09757484034994315
goe244-il,xf-goe244-il-200000-n5,200000.0,0.01769,0.899,17.0,17.0,1.9928,13.75,0.08299924287713949
goe244-il,xf-goe244-il-50000,50000.0,0.01769,0.899,17.0,17.0,0.8434,7.5,0.09310555656108598
goe244-il,xf-goe244-il-50000-n5,50000.0,0.01769,0.899,17.0,17.0,1.3578,5.75,0.09991059701990067
goe244-il,xf-goe244-il-500000,500000.0,0.01769,0.899,17.0,17.0,2.1416,14.75,0.08589988365943942
goe244-il,xf-goe244-il-500000-n5,500000.0,0.01769,0.899,17.0,17.0,2.0511,13.25,0.08511941232296606
goe255-il,xf-goe255-il-100000,100000.0,0.005,1.0,17.0,17.0,1.5254,13.0,0.0984304620055876
goe255-il,xf-goe255-il-100000-n5,100000.0,0.005,1.0,17.0,17.0,1.3691,12.75,0.09184427183231433
goe255-il,xf-goe255-il-1000000,1000000.0,0.005,1.0,17.0,17.0,1.4583,9.75,0.10223860391327338
goe255-il,xf-goe255-il-1000000-n5,1000000.0,0.005,1.0,17.0,17.0,1.4687,16.25,0.0973756825417243
goe255-il,xf-goe255-il-200000,200000.0,0.005,1.0,17.0,17.0,1.4861,13.5,0.10149320903580024
goe255-il,xf-goe255-il-200000-n5,200000.0,0.005,1.0,17.0,17.0,1.3959,12.0,0.0953985922869357
goe255-il,xf-goe255-il-50000,50000.0,0.005,1.0,17.0,17.0,0.5784,9.25,0.0859233271260087
goe255-il,xf-goe255-il-50000-n5,50000.0,0.005,1.0,17.0,17.0,1.0307,12.25,0.07287923166801484
goe255-il,xf-goe255-il-500000,500000.0,0.005,1.0,17.0,17.0,1.4769,11.25,0.09993378939239538
goe255-il,xf-goe255-il-500000-n5,500000.0,0.005,1.0,17.0,17.0,1.3781,9.75,0.09613410784791819
goe256-il,xf-goe256-il-100000,100000.0,0.0025,1.0,17.0,17.0,1.5103,13.25,0.11936968091380051
goe256-il,xf-goe256-il-100000-n5,100000.0,0.0025,1.0,17.0,17.0,1.3826,13.25,0.09604320405931119
goe256-il,xf-goe256-il-1000000,1000000.0,0.0025,1.0,17.0,17.0,1.5875,15.0,0.10114578529878371
goe256-il,xf-goe256-il-1000000-n5,1000000.0,0.0025,1.0,17.0,17.0,1.5317,14.25,0.09810728908823681
goe256-il,xf-goe256-il-200000,200000.0,0.0025,1.0,17.0,17.0,1.4991,13.25,0.10075644632469595
goe256-il,xf-goe256-il-200000-n5,200000.0,0.0025,1.0,17.0,17.0,1.4287,12.75,0.09262303190728684
goe256-il,xf-goe256-il-50000,50000.0,0.0025,1.0,17.0,17.0,0.6142,11.0,0.07532577264773455
goe256-il,xf-goe256-il-50000-n5,50000.0,0.0025,1.0,17.0,17.0,1.0219,12.0,0.08950521206978
goe256-il,xf-goe256-il-500000,500000.0,0.0025,1.0,17.0,17.0,1.5288,16.25,0.09618321646845979
goe256-il,xf-goe256-il-500000-n5,500000.0,0.0025,1.0,17.0,17.0,1.4923,15.5,0.0951960055972064
goe257-il,xf-goe257-il-100000,100000.0,0.08829999999999999,0.3,17.0,17.0,1.3777,11.25,0.10844881289734543
goe257-il,xf-goe257-il-100000-n5,100000.0,0.08829999999999999,0.3,17.0,17.0,1.2801,12.75,0.1026035668345516
goe257-il,xf-goe257-il-1000000,1000000.0,0.08829999999999999,0.3,17.0,17.0,1.4627,13.25,0.10890016615895876
goe257-il,xf-goe257-il-1000000-n5,1000000.0,0.08829999999999999,0.3,17.0,17.0,1.5515,13.25,0.10962921360221259
goe257-il,xf-goe257-il-200000,200000.0,0.08829999999999999,0.3,17.0,17.0,1.3891,11.75,0.10507301895587323
goe257-il,xf-goe257-il-200000-n5,200000.0,0.08829999999999999,0.3,17.0,17.0,1.3229,12.5,0.10338732981383722
goe257-il,xf-goe257-il-50000,50000.0,0.08829999999999999,0.3,17.0,17.0,1.3421,11.5,0.11003225945340844
goe257-il,xf-goe257-il-50000-n5,50000.0,0.08829999999999999,0.3,17.0,17.0,1.2209,8.75,0.1038975981839461
goe257-il,xf-goe257-il-500000,500000.0,0.08829999999999999,0.3,17.0,17.0,1.4128,12.75,0.1071739895341154
goe257-il,xf-goe257-il-500000-n5,500000.0,0.08829999999999999,0.3,17.0,17.0,1.4147,12.5,0.10723317461286995
goe264-il,xf-goe264-il-100000,100000.0,0.062299999999999994,0.15,17.0,17.0,1.5114,11.75,0.11504081412906775
goe264-il,xf-goe264-il-100000-n5,100000.0,0.062299999999999994,0.15,17.0,17.0,1.3885,12.5,0.10209883065762627
goe264-il,xf-goe264-il-1000000,1000000.0,0.062299999999999994,0.15,17.0,17.0,1.58,12.75,0.10855322638198907
goe264-il,xf-goe264-il-1000000-n5,1000000.0,0.062299999999999994,0.15,17.0,17.0,1.6775,13.0,0.10783092215000588
goe264-il,xf-goe264-il-200000,200000.0,0.062299999999999994,0.15,17.0,17.0,1.5239,11.5,0.10532497091485989
goe264-il,xf-goe264-il-200000-n5,200000.0,0.062299999999999994,0.15,17.0,17.0,1.4269,12.5,0.10251968799918196
goe264-il,xf-goe264-il-50000,50000.0,0.062299999999999994,0.15,17.0,17.0,1.4871,11.25,0.1023707883751142
goe264-il,xf-goe264-il-50000-n5,50000.0,0.062299999999999994,0.15,17.0,17.0,1.3505,8.5,0.10906410045673305
goe264-il,xf-goe264-il-500000,500000.0,0.062299999999999994,0.15,17.0,17.0,1.5116,12.75,0.10589182443151773
goe264-il,xf-goe264-il-500000-n5,500000.0,0.062299999999999994,0.15,17.0,17.0,1.5403,12.0,0.10619814234125526
goe265-il,xf-goe265-il-100000,100000.0,0.048799999999999996,0.025,17.0,17.0,1.7123,12.0,0.10992116166610724
goe265-il,xf-goe265-il-100000-n5,100000.0,0.048799999999999996,0.025,17.0,17.0,1.6679,11.5,0.10725078600331746
goe265-il,xf-goe265-il-1000000,1000000.0,0.048799999999999996,0.025,17.0,17.0,1.7817,13.5,0.10883845042476535
goe265-il,xf-goe265-il-1000000-n5,1000000.0,0.048799999999999996,0.025,17.0,17.0,1.8012,14.0,0.10785789033303754
goe265-il,xf-goe265-il-200000,200000.0,0.048799999999999996,0.025,17.0,17.0,1.711,12.5,0.1101576943416182
goe265-il,xf-goe265-il-200000-n5,200000.0,0.048799999999999996,0.025,17.0,17.0,1.6914,12.5,0.10860318785578757
goe265-il,xf-goe265-il-50000,50000.0,0.048799999999999996,0.025,17.0,17.0,1.0804,9.75,0.09198498109545276
goe265-il,xf-goe265-il-50000-n5,50000.0,0.048799999999999996,0.025,17.0,17.0,1.5384,10.75,0.10345126720032433
goe265-il,xf-goe265-il-500000,500000.0,0.048799999999999996,0.025,17.0,17.0,1.7585,11.75,0.11109588577472239
goe265-il,xf-goe265-il-500000-n5,500000.0,0.048799999999999996,0.025,17.0,17.0,1.733,11.25,0.10614943893832612
goe269-il,xf-goe269-il-100000,100000.0,0.0533,0.05,17.0,17.0,1.476,12.75,0.11721883377310767
goe269-il,xf-goe269-il-100000-n5,100000.0,0.0533,0.05,17.0,17.0,1.4639,10.5,0.10639113943085216
goe269-il,xf-goe269-il-1000000,1000000.0,0.0533,0.05,17.0,17.0,1.6811,13.5,0.10983533764797128
goe269-il,xf-goe269-il-1000000-n5,1000000.0,0.0533,0.05,17.0,17.0,1.743,14.75,0.10875673149771538
goe269-il,xf-goe269-il-200000,200000.0,0.0533,0.05,17.0,17.0,1.4917,13.5,0.10712782654680063
goe269-il,xf-goe269-il-200000-n5,200000.0,0.0533,0.05,17.0,17.0,1.508,12.0,0.10609859265662024
goe269-il,xf-goe269-il-50000,50000.0,0.0533,0.05,17.0,17.0,1.4667,11.0,0.13340290293896354
goe269-il,xf-goe269-il-50000-n5,50000.0,0.0533,0.05,17.0,17.0,1.4033,10.25,0.1101635031227141
goe269-il,xf-goe269-il-500000,500000.0,0.0533,0.05,17.0,17.0,1.5738,12.25,0.10922739457287008
goe269-il,xf-goe269-il-500000-n5,500000.0,0.0533,0.05,17.0,17.0,1.6239,13.25,0.10782431854407719
goe274-il,xf-goe274-il-100000,100000.0,0.07100000000000001,0.1,17.0,17.0,1.532,11.0,0.12973028027498676
goe274-il,xf-goe274-il-100000-n5,100000.0,0.07100000000000001,0.1,17.0,17.0,1.4845,10.0,0.11079710948416031
goe274-il,xf-goe274-il-1000000,1000000.0,0.07100000000000001,0.1,17.0,17.0,1.6531,13.25,0.10606436805922793
goe274-il,xf-goe274-il-1000000-n5,1000000.0,0.07100000000000001,0.1,17.0,17.0,1.7454,14.0,0.10628939421095082
goe274-il,xf-goe274-il-200000,200000.0,0.07100000000000001,0.1,17.0,17.0,1.5161,11.0,0.1138168739736332
goe274-il,xf-goe274-il-200000-n5,200000.0,0.07100000000000001,0.1,17.0,17.0,1.4963,11.5,0.10357206937308887
goe274-il,xf-goe274-il-50000,50000.0,0.07100000000000001,0.1,17.0,17.0,1.5276,11.5,0.13360335936800458
goe274-il,xf-goe274-il-50000-n5,50000.0,0.07100000000000001,0.1,17.0,17.0,1.4589,10.5,0.12276938538228177
goe274-il,xf-goe274-il-500000,500000.0,0.07100000000000001,0.1,17.0,17.0,1.5533,11.5,0.10534210845558885
goe274-il,xf-goe274-il-500000-n5,500000.0,0.07100000000000001,0.1,17.0,17.0,1.6056,12.75,0.10375427060527956
goe275-il,xf-goe275-il-100000,100000.0,0.059090000000000004,0.075,17.0,17.0,1.4901,12.25,0.12189314786192688
goe275-il,xf-goe275-il-100000-n5,100000.0,0.059090000000000004,0.075,17.0,17.0,1.4452,12.25,0.10678564766940474
goe275-il,xf-goe275-il-1000000,1000000.0,0.059090000000000004,0.075,17.0,17.0,1.6263,14.0,0.09911428873611848
goe275-il,xf-goe275-il-1000000-n5,1000000.0,0.059090000000000004,0.075,17.0,17.0,1.6637,14.75,0.09986474781009921
goe275-il,xf-goe275-il-200000,200000.0,0.059090000000000004,0.075,17.0,17.0,1.4845,12.75,0.10913374136570596
goe275-il,xf-goe275-il-200000-n5,200000.0,0.059090000000000004,0.075,17.0,17.0,1.5186,12.75,0.09971784911084952
goe275-il,xf-goe275-il-50000,50000.0,0.059090000000000004,0.075,17.0,17.0,1.3449,10.5,0.12060867265996833
goe275-il,xf-goe275-il-50000-n5,50000.0,0.059090000000000004,0.075,17.0,17.0,1.4043,12.0,0.11601154412772374
goe275-il,xf-goe275-il-500000,500000.0,0.059090000000000004,0.075,17.0,17.0,1.561,13.25,0.09995648073295604
goe275-il,xf-goe275-il-500000-n5,500000.0,0.059090000000000004,0.075,17.0,17.0,1.5737,13.75,0.0977525715060322
goe276-il,xf-goe276-il-100000,100000.0,0.0726,0.3,17.0,17.0,1.4009,11.75,0.12145573661105892
goe276-il,xf-goe276-il-100000-n5,100000.0,0.0726,0.3,17.0,17.0,1.3474,10.0,0.11106087345572652
goe276-il,xf-goe276-il-1000000,1000000.0,0.0726,0.3,17.0,17.0,1.5521,12.5,0.10685524463078322
goe276-il,xf-goe276-il-1000000-n5,1000000.0,0.0726,0.3,17.0,17.0,1.6429,13.5,0.1068535589635114
goe276-il,xf-goe276-il-200000,200000.0,0.0726,0.3,17.0,17.0,1.4251,12.25,0.11426050948462166
goe276-il,xf-goe276-il-200000-n5,200000.0,0.0726,0.3,17.0,17.0,1.3903,10.75,0.10421074414584391
goe276-il,xf-goe276-il-50000,50000.0,0.0726,0.3,17.0,17.0,1.3594,10.5,0.11850732981383721
goe276-il,xf-goe276-il-50000-n5,50000.0,0.0726,0.3,17.0,17.0,1.3098,9.5,0.11636667407765845
goe276-il,xf-goe276-il-500000,500000.0,0.0726,0.3,17.0,17.0,1.4487,12.25,0.10626382517003823
goe276-il,xf-goe276-il-500000-n5,500000.0,0.0726,0.3,17.0,17.0,1.5082,12.0,0.10476972637312623
goe277-il,xf-goe277-il-100000,100000.0,0.06042,0.075,17.0,17.0,1.3799,13.25,0.11694620127456834
goe277-il,xf-goe277-il-100000-n5,100000.0,0.06042,0.075,17.0,17.0,1.3448,9.75,0.10530371668126645
goe277-il,xf-goe277-il-1000000,1000000.0,0.06042,0.075,17.0,17.0,1.5343,13.25,0.10651692472171559
goe277-il,xf-goe277-il-1000000-n5,1000000.0,0.06042,0.075,17.0,17.0,1.6158,13.75,0.10635127988153152
goe277-il,xf-goe277-il-200000,200000.0,0.06042,0.075,17.0,17.0,1.3906,13.75,0.10576414595452141
goe277-il,xf-goe277-il-200000-n5,200000.0,0.06042,0.075,17.0,17.0,1.3767,11.0,0.10178668066277292
goe277-il,xf-goe277-il-50000,50000.0,0.06042,0.075,17.0,17.0,1.37,10.0,0.11386204124801694
goe277-il,xf-goe277-il-50000-n5,50000.0,0.06042,0.075,17.0,17.0,1.34,10.0,0.11431912768610408
goe277-il,xf-goe277-il-500000,500000.0,0.06042,0.075,17.0,17.0,1.4307,11.5,0.10481791304444595
goe277-il,xf-goe277-il-500000-n5,500000.0,0.06042,0.075,17.0,17.0,1.488,12.5,0.10399152104355178
goe278-il,xf-goe278-il-100000,100000.0,0.0656,0.15,17.0,17.0,1.3884,11.25,0.11868241142252779
goe278-il,xf-goe278-il-100000-n5,100000.0,0.0656,0.15,17.0,17.0,1.3392,12.5,0.10502167463966926
goe278-il,xf-goe278-il-1000000,1000000.0,0.0656,0.15,17.0,17.0,1.6199,13.75,0.10248135378106822
goe278-il,xf-goe278-il-1000000-n5,1000000.0,0.0656,0.15,17.0,17.0,1.6746,14.75,0.10362353365053453
goe278-il,xf-goe278-il-200000,200000.0,0.0656,0.15,17.0,17.0,1.4065,11.5,0.10814926759738266
goe278-il,xf-goe278-il-200000-n5,200000.0,0.0656,0.15,17.0,17.0,1.3937,12.75,0.09882523726217837
goe278-il,xf-goe278-il-50000,50000.0,0.0656,0.15,17.0,17.0,1.3334,10.75,0.11616801692226335
goe278-il,xf-goe278-il-50000-n5,50000.0,0.0656,0.15,17.0,17.0,1.2619,12.75,0.11446844803951105
goe278-il,xf-goe278-il-500000,500000.0,0.0656,0.15,17.0,17.0,1.4509,13.0,0.09930907175013311
goe278-il,xf-goe278-il-500000-n5,500000.0,0.0656,0.15,17.0,17.0,1.5647,13.75,0.10097965295981466
goe279-il,xf-goe279-il-100000,100000.0,0.0743,0.3,17.0,17.0,1.466,12.5,0.12109759380504499
goe279-il,xf-goe279-il-100000-n5,100000.0,0.0743,0.3,17.0,17.0,1.4471,11.25,0.10761220642688833
goe279-il,xf-goe279-il-1000000,1000000.0,0.0743,0.3,17.0,17.0,1.7101,14.75,0.10453606082879505
goe279-il,xf-goe279-il-1000000-n5,1000000.0,0.0743,0.3,17.0,17.0,1.7358,14.75,0.104455039852705
goe279-il,xf-goe279-il-200000,200000.0,0.0743,0.3,17.0,17.0,1.4589,13.0,0.11428920476633816
goe279-il,xf-goe279-il-200000-n5,200000.0,0.0743,0.3,17.0,17.0,1.5057,13.25,0.10127347144658629
goe279-il,xf-goe279-il-50000,50000.0,0.0743,0.3,17.0,17.0,1.4102,11.0,0.12490696985721846
goe279-il,xf-goe279-il-50000-n5,50000.0,0.0743,0.3,17.0,17.0,1.3744,10.75,0.11831526898338969
goe279-il,xf-goe279-il-500000,500000.0,0.0743,0.3,17.0,17.0,1.5428,13.0,0.10300648532687919
goe279-il,xf-goe279-il-500000-n5,500000.0,0.0743,0.3,17.0,17.0,1.6405,13.75,0.1021609478753657
goe280-il,xf-goe280-il-100000,100000.0,0.07930000000000001,0.3,17.0,17.0,1.413,11.0,0.11840903840745835
goe280-il,xf-goe280-il-100000-n5,100000.0,0.07930000000000001,0.3,17.0,17.0,1.3275,10.0,0.10347916486352508
goe280-il,xf-goe280-il-1000000,1000000.0,0.07930000000000001,0.3,17.0,17.0,1.5809,12.75,0.10471904430488567
goe280-il,xf-goe280-il-1000000-n5,1000000.0,0.07930000000000001,0.3,17.0,17.0,1.5037,10.5,0.1062499285619071
goe280-il,xf-goe280-il-200000,200000.0,0.07930000000000001,0.3,17.0,17.0,1.4306,13.75,0.10980105108535987
goe280-il,xf-goe280-il-200000-n5,200000.0,0.07930000000000001,0.3,17.0,17.0,1.3516,13.0,0.09914193556398943
goe280-il,xf-goe280-il-50000,50000.0,0.07930000000000001,0.3,17.0,17.0,1.4093,10.5,0.13213237440507672
goe280-il,xf-goe280-il-50000-n5,50000.0,0.07930000000000001,0.3,17.0,17.0,1.3134,10.0,0.11170322545203416
goe280-il,xf-goe280-il-500000,500000.0,0.07930000000000001,0.3,17.0,17.0,1.3619,9.5,0.09360739687055472
goe280-il,xf-goe280-il-500000-n5,500000.0,0.07930000000000001,0.3,17.0,17.0,1.4066,12.75,0.10280524663762429
goe281-il,xf-goe281-il-100000,100000.0,0.08040000000000001,0.3,17.0,17.0,1.3835,13.0,0.1165208249794577
goe281-il,xf-goe281-il-100000-n5,100000.0,0.08040000000000001,0.3,17.0,17.0,1.2977,10.0,0.10155980517648508
goe281-il,xf-goe281-il-1000000,1000000.0,0.08040000000000001,0.3,17.0,17.0,1.4599,13.0,0.10410839431070729
goe281-il,xf-goe281-il-1000000-n5,1000000.0,0.08040000000000001,0.3,17.0,17.0,1.5645,12.5,0.10508423319747603
goe281-il,xf-goe281-il-200000,200000.0,0.08040000000000001,0.3,17.0,17.0,1.441,12.5,0.10370483111757088
goe281-il,xf-goe281-il-200000-n5,200000.0,0.08040000000000001,0.3,17.0,17.0,1.3416,12.5,0.09782917379998715
goe281-il,xf-goe281-il-50000,50000.0,0.08040000000000001,0.3,17.0,17.0,1.3326,9.5,0.11852996823860036
goe281-il,xf-goe281-il-50000-n5,50000.0,0.08040000000000001,0.3,17.0,17.0,1.2699,9.75,0.1103730727752852
goe281-il,xf-goe281-il-500000,500000.0,0.08040000000000001,0.3,17.0,17.0,1.4071,11.5,0.10065833049300518
goe281-il,xf-goe281-il-500000-n5,500000.0,0.08040000000000001,0.3,17.0,17.0,1.4288,12.0,0.10161781606001667
goe282-il,xf-goe282-il-100000,100000.0,0.0454,0.025,17.0,17.0,1.4777,11.25,0.12126821787414072
goe282-il,xf-goe282-il-100000-n5,100000.0,0.0454,0.025,17.0,17.0,1.3851,10.75,0.10273723744290217
goe282-il,xf-goe282-il-1000000,1000000.0,0.0454,0.025,17.0,17.0,1.5216,12.5,0.10248813912201273
goe282-il,xf-goe282-il-1000000-n5,1000000.0,0.0454,0.025,17.0,17.0,1.6272,13.25,0.10300949672588394
goe282-il,xf-goe282-il-200000,200000.0,0.0454,0.025,17.0,17.0,1.4775,11.75,0.10709570436232288
goe282-il,xf-goe282-il-200000-n5,200000.0,0.0454,0.025,17.0,17.0,1.4025,11.0,0.0972359138020691
goe282-il,xf-goe282-il-50000,50000.0,0.0454,0.025,17.0,17.0,1.4813,11.5,0.13593607524126988
goe282-il,xf-goe282-il-50000-n5,50000.0,0.0454,0.025,17.0,17.0,1.3593,11.0,0.11243466187577399
goe282-il,xf-goe282-il-500000,500000.0,0.0454,0.025,17.0,17.0,1.468,11.25,0.10008219989423586
goe282-il,xf-goe282-il-500000-n5,500000.0,0.0454,0.025,17.0,17.0,1.493,12.25,0.099464224915983
goe284-il,xf-goe284-il-100000,100000.0,0.0059,1.0,17.0,17.0,1.2803,9.25,0.08509768268963598
goe284-il,xf-goe284-il-100000-n5,100000.0,0.0059,1.0,17.0,17.0,1.4525,14.0,0.0967050075678441
goe284-il,xf-goe284-il-1000000,1000000.0,0.0059,1.0,17.0,17.0,1.7407,13.75,0.11126195663670013
goe284-il,xf-goe284-il-1000000-n5,1000000.0,0.0059,1.0,17.0,17.0,1.6158,12.0,0.10950759831511671
goe284-il,xf-goe284-il-200000,200000.0,0.0059,1.0,17.0,17.0,1.7055,15.0,0.10642976203067166
goe284-il,xf-goe284-il-200000-n5,200000.0,0.0059,1.0,17.0,17.0,1.5632,15.5,0.10255848438022429
goe284-il,xf-goe284-il-50000,50000.0,0.0059,1.0,17.0,17.0,0.5926,9.25,0.05625114642166935
goe284-il,xf-goe284-il-50000-n5,50000.0,0.0059,1.0,17.0,17.0,0.8631,11.25,0.06360010042236466
goe284-il,xf-goe284-il-500000,500000.0,0.0059,1.0,17.0,17.0,1.6939,15.5,0.10816214902492315
goe284-il,xf-goe284-il-500000-n5,500000.0,0.0059,1.0,17.0,17.0,1.6109,14.0,0.10599688406107466
goe285-il,xf-goe285-il-100000,100000.0,0.1173,0.3,18.0,18.0,1.3912,11.0,0.11330102366452866
goe285-il,xf-goe285-il-100000-n5,100000.0,0.1173,0.3,18.0,18.0,1.358,11.25,0.10257140137493392
goe285-il,xf-goe285-il-1000000,1000000.0,0.1173,0.3,18.0,18.0,1.551,14.5,0.10618100402144288
goe285-il,xf-goe285-il-1000000-n5,1000000.0,0.1173,0.3,18.0,18.0,1.6275,16.0,0.10588867608317538
goe285-il,xf-goe285-il-200000,200000.0,0.1173,0.3,18.0,18.0,1.3983,17.0,0.1031482390269699
goe285-il,xf-goe285-il-200000-n5,200000.0,0.1173,0.3,18.0,18.0,1.374,12.5,0.10186069923053005
goe285-il,xf-goe285-il-50000,50000.0,0.1173,0.3,18.0,18.0,1.3487,11.75,0.11789877335882643
goe285-il,xf-goe285-il-50000-n5,50000.0,0.1173,0.3,18.0,18.0,1.2954,11.25,0.10815466948704394
goe285-il,xf-goe285-il-500000,500000.0,0.1173,0.3,18.0,18.0,1.436,13.25,0.10423234217227706
goe285-il,xf-goe285-il-500000-n5,500000.0,0.1173,0.3,18.0,18.0,1.4792,14.0,0.10396184600275618
goe286-il,xf-goe286-il-100000,100000.0,0.04469,0.025,17.0,17.0,1.4078,11.0,0.11223198252374754
goe286-il,xf-goe286-il-100000-n5,100000.0,0.04469,0.025,17.0,17.0,1.3942,11.5,0.10425539697429936
goe286-il,xf-goe286-il-1000000,1000000.0,0.04469,0.025,17.0,17.0,1.5836,13.5,0.10960689582231625
goe286-il,xf-goe286-il-1000000-n5,1000000.0,0.04469,0.025,17.0,17.0,1.6337,14.5,0.10947682224977884
goe286-il,xf-goe286-il-200000,200000.0,0.04469,0.025,17.0,17.0,1.4408,11.0,0.10625709148598629
goe286-il,xf-goe286-il-200000-n5,200000.0,0.04469,0.025,17.0,17.0,1.4308,12.25,0.1044886938127975
goe286-il,xf-goe286-il-50000,50000.0,0.04469,0.025,17.0,17.0,1.3892,12.0,0.11285620306716027
goe286-il,xf-goe286-il-50000-n5,50000.0,0.04469,0.025,17.0,17.0,1.328,11.0,0.10777518773135907
goe286-il,xf-goe286-il-500000,500000.0,0.04469,0.025,17.0,17.0,1.5098,12.5,0.10775979972076458
goe286-il,xf-goe286-il-500000-n5,500000.0,0.04469,0.025,17.0,17.0,1.515,13.5,0.10756990665049308
goe287-il,xf-goe287-il-100000,100000.0,0.06179,0.075,17.0,17.0,1.4278,13.0,0.10254714042785065
goe287-il,xf-goe287-il-100000-n5,100000.0,0.06179,0.075,17.0,17.0,1.308,14.5,0.10143885774722368
goe287-il,xf-goe287-il-1000000,1000000.0,0.06179,0.075,17.0,17.0,1.4741,12.5,0.10937103192314021
goe287-il,xf-goe287-il-1000000-n5,1000000.0,0.06179,0.075,17.0,17.0,1.5686,13.25,0.10969546209479218
goe287-il,xf-goe287-il-200000,200000.0,0.06179,0.075,17.0,17.0,1.4108,12.5,0.10415259536025823
goe287-il,xf-goe287-il-200000-n5,200000.0,0.06179,0.075,17.0,17.0,1.3323,14.0,0.10338921237313656
goe287-il,xf-goe287-il-50000,50000.0,0.06179,0.075,17.0,17.0,1.3341,13.75,0.1044493359266463
goe287-il,xf-goe287-il-50000-n5,50000.0,0.06179,0.075,17.0,17.0,1.257,9.0,0.09937326402306859
goe287-il,xf-goe287-il-500000,500000.0,0.06179,0.075,17.0,17.0,1.422,13.0,0.10673779763488406
goe287-il,xf-goe287-il-500000-n5,500000.0,0.06179,0.075,17.0,17.0,1.4304,12.25,0.10733662612374406
goe288-il,xf-goe288-il-100000,100000.0,0.0059,1.0,17.0,17.0,1.4913,9.25,0.09887225340372327
goe288-il,xf-goe288-il-100000-n5,100000.0,0.0059,1.0,17.0,17.0,1.6668,13.75,0.0986261468521836
goe288-il,xf-goe288-il-1000000,1000000.0,0.0059,1.0,17.0,17.0,1.9606,14.75,0.10910390269698578
goe288-il,xf-goe288-il-1000000-n5,1000000.0,0.0059,1.0,17.0,17.0,1.8777,13.5,0.10911272395734727
goe288-il,xf-goe288-il-200000,200000.0,0.0059,1.0,17.0,17.0,1.9102,14.75,0.10553899524061346
goe288-il,xf-goe288-il-200000-n5,200000.0,0.0059,1.0,17.0,17.0,1.7591,15.0,0.10084391327340034
goe288-il,xf-goe288-il-50000,50000.0,0.0059,1.0,17.0,17.0,0.5573,4.5,0.04370918588496805
goe288-il,xf-goe288-il-50000-n5,50000.0,0.0059,1.0,17.0,17.0,1.1137,7.25,0.07802992593508526
goe288-il,xf-goe288-il-500000,500000.0,0.0059,1.0,17.0,17.0,1.8957,16.25,0.10546189317821258
goe288-il,xf-goe288-il-500000-n5,500000.0,0.0059,1.0,17.0,17.0,1.8322,15.0,0.10440548874740256
